context_id	word	gold_sense_id	predict_sense_id	positions	context
campaign.n.105	campaign	campaign.n.1		24-32	It's easy. You want the campaign funds when you run in 2002? It's fairly easy to put pressure like that on Democrats.
campaign.n.106	campaign	campaign.n.1		283-291	President Clinton is questioning the legitimacy of George W. Bush's election victory. Speaking last night to Democratic supporters in Chicago, the President said Bush won the election only because Republicans stopped the vote - counting in Florida, and Mr. Clinton praised Al Gore's campaign manager, Bill Daley, for the way he handled the election. I want to thank Bill Daley for his exemplary service as Secretary of Commerce.
campaign.n.107	campaign	campaign.n.1		99-107	Israeli opposition leader Ariel Sharon is denouncing the just - concluded Mideast peace talks as a campaign ploy by Prime Minister Ehud Barak. Sharon is leading Barak by as much as 20 points in polls leading up to the February election.
campaign.n.108	campaign	campaign.n.1		468-476	President Bush's trip to the ``USS Abraham Lincoln ''perhaps one of the chief -- he landed on the aircraft carrier at a speed of about 150 miles an hour and touched down and came to a stop about the space of a football field. He made a nationally televised address last night carried on all of the networks and in an event that undoubtedly has some of the Democrats a little nauseous this morning, the President took what might be a giant first step in his reelection campaign. He talked in the speech about the war on terror, saying, quote it is not over, yet it is not endless, we do n't know the day of final victory, but we have seen the turning of the tide.
campaign.n.109	campaign	campaign.n.2		147-155	That happens next hour in a summit focusing on an Israeli - Palestinian peace initiative. Mr. Bush is expected to win support for his peace making campaign in the Middle East crisis. Earlier today, he said a solution should not be derailed by ``a few people a few killers, a few terrorists. ''
campaign.n.110	campaign	campaign.n.2		166-174	His psychiatrist backed him up. Sears was serving a 30 - year sentence for the self - confessed 1992 killing of his wife in Clinton, Maryland, but after a relentless campaign that included a letter from his psychiatrist saying Sears was unlikely to commit such violence again, the judge in this case, got him released. He served less than nine years.
campaign.n.111	campaign	campaign.n.2		64-72	After we'd finalized all the commercials, and actually done the campaign for them, they hired a new ad agency, and telephone calls just started staggering off. Then they stopped coming, and we heard about the ads, and they were exactly what we had presented for over a year.
campaign.n.112	campaign	campaign.n.1		215-223	He won his first election in 1928, the office of the county superintendent. From there, he had a 36 - year career affiliated with the Democratic Party before he switched parties in 1964 to support Barry Goldwater's campaign for President. It started a 36 - year career of the Republican Party.
campaign.n.113	campaign	campaign.n.2		237-245	Prince William is chasing a polo ball, such of what has become of the British monarchy over time. Buckingham Palace released his pictures of William, brother Harry and their father, Prince Charles in what some see as a skilled marketing campaign to sell the monarchy to the next generation of Britains. After 15 years of scandals and embarrassment, many see Prince William as the House of Windsor's only hope.
campaign.n.114	campaign	campaign.n.4		33-41	For a late update, live from the campaign trail we're joined by NBC News correspondent Campbell Brown Ho who's traveling with the Bush effort, and NBC News correspondent Chip Reid travel traveling with the Gore campaign in Kansas City Missouri. Good evening to you.
campaign.n.115	campaign	campaign.n.4		147-155	There are still several polls that say Bush is still ahead in Florida. Bottom line, as we heard David Gregory report, this is not the position the campaign wanted to be in at this stage of the game. Bush's central message on this bu bus trip across central Florida today was to his diehard supporters telling them go out, tell your friends still on the fence why they need to vote for me, and it's a message the campaign hopes it was able to convey today, because while Florida is a must - win, they also can not ignore the other battleground states.
campaign.n.116	campaign	campaign.n.4		76-84	Bottom line, as we heard David Gregory report, this is not the position the campaign wanted to be in at this stage of the game. Bush's central message on this bu bus trip across central Florida today was to his diehard supporters telling them go out, tell your friends still on the fence why they need to vote for me, and it's a message the campaign hopes it was able to convey today, because while Florida is a must - win, they also can not ignore the other battleground states. Brian tomorrow morning, Bush flies to Pennsylvania, another swing state with 2023 electoral votes, just two less than Florida.
campaign.n.117	campaign	campaign.n.1		36-44	He is effectively starting a second campaign for the White House, this one in the court of public opinion. His campaign chairman in Florida with a tough message.
campaign.n.118	campaign	campaign.n.4		68-76	Calling for a hand recount in some Florida counties and announcing, campaign will support lawsuits over the issue of ballot irregularities in Palm Beach.
campaign.n.119	campaign	campaign.n.1		57-65	``Saturday Night Live ''continuing to set the agenda for campaign coverage.
campaign.n.120	campaign	campaign.n.1		47-55	Good evening. After an exhausting presidential campaign and 36 long days spent fights over the outcome for President - elect Bush, the real work is just beginning. The time for the transition to the new administration is dramatically reduced.
campaign.n.121	campaign	campaign.n.1		152-160	Both candidates repeatedly talking about that one issue, but in Florida where there are more than 550 children born every day, families drive the other campaign issues. Polls show education, the environment, and the candidate's character will influence who voters choose.
campaign.n.122	campaign	campaign.n.1		113-122	The Republican governor here, Jeb Bush was once expected to deliver his brother this state. The managers of both campaigns saying in the end, the wipper may simply be determined by who gets more people to the voting booth. Kerry Sanders, NBC News, Anaheim.
campaign.n.123	campaign	campaign.n.1		48-56	She was not at all happy about it. In the first campaign she talked about having to bake cookies. She was n't pleased with that.
campaign.n.124	campaign	campaign.n.1		50-58	58% to Rick Lazio's 41%. New Yorkers remember the campaign debate where Rick Lazio walked over to Hillary Clinton and said you're going to sign this pledge about campaign moneys, you're going to sign it. That.
campaign.n.125	campaign	campaign.n.1		125-133	Was she attacked unfairly, 68% did say yes. 57% went for Clinton, and as for Lazio's voters, a lot of people said this was a campaign about Hillary Clinton. Rick Lazio is this other guy.
campaign.n.126	campaign	campaign.n.1		208-216	50% said we're voting against her, we're not voting for Rick Lazio, we're voting against Senate Hillary, and that shows you that, in fact, as Chris pointed out, she really is a tremendous lightning rod. This campaign was about Hillary Clinton, do you like her or do you not. Scombrort of Hillary Clinton voters were voting for Hillary Clinton, not against Rick Lazio, and on the which one attacked the other more unfairly, the voters said that Lazio attacked Hillary Clinton more unfairly, and that possibly played into the gap in the Jewish vote, which is heavily in favor of Hillary Clinton.
campaign.n.127	campaign	campaign.n.1		201-209	In addition to the scene that you mentioned, the debate, where Lazio was -- invaded her space, as they say, he hit very hard in the last two weeks on issues involved in the Middle East. The Republican campaign, not directly through Lazio, but others was actually associating in certain ways Mrs. Clinton's sympathies with the Arab sides in the Middle East with the attack on the battle ship Cole. It got out of hand and so this vote could well be as much a rejection of the Lazio campaign as it is also a very positive setting about Hillary's numbers, and you remember after Rick Lazio had pressed her right in front of the debate crowd, they said What do you think of this and women said It reminds me of my husband or in some cases my ex-husband and I do n't like it and we see that women and particularly working women went by a large measure for Hillary Clinton, and Lawrence, there is this as well.
campaign.n.128	campaign	campaign.n.1		100-108	It either says a lot about the ''getting elected in this country or both, but Jay Leno has become a campaign stop in this country. Our report on the new trend from David Gregory.
campaign.n.129	campaign	campaign.n.1		4-12	The campaign has hit the late show. Both Bush and Al Gore realize there's votes to be had joking after dark.
campaign.n.130	campaign	campaign.n.1		159-167	It gives people a chance to show I know how to laugh. Not only laugh with people, I can laugh at myself, which sometimes I need to do during the course of the campaign.
campaign.n.131	campaign	campaign.n.1		80-88	Here's a hard - hitting question from Karen. Do you keep your figure during the campaign?
campaign.n.132	campaign	campaign.n.1		126-134	Cheney could not be more different. The former cabinet member and oil industry executive so formal and business - like on the campaign trail, critics complain some appearances have all the excitement of a Defense Department briefing.
campaign.n.133	campaign	campaign.n.1		43-51	What's the truth? Are Bush and Gore making campaign promises they ca n't possibly keep? The nonpartisan Center on Budget and Policy Priorities did an exhaustive study of the surplus.
campaign.n.134	campaign	campaign.n.1		93-101	As we heard from David Gregory, one of Governor Bush's main themes in these last days of the campaign is getting rid of partisan gridlock in Washington, which was exactly what the President was talking about today -- an attempt to reopen debate on a $240 billion tax cut plan, saying the version House Republicans passed is unacceptable, because it is unfair, according to the President, to children and seniors.
campaign.n.135	campaign	campaign.n.4		14-23	While the two campaigns struggle over the outcome of the presidential election, tomorrow, in Washington, a high profile ceremony will be held on the Mall to mark the overdue beginning of a World War II memorial, but not even that moment is without controversy. Here's Jim Miklaszewski.
campaign.n.136	campaign	campaign.n.1		139-147	Tom, making it abundantly clear that the Clinton / Gore scandals of the past eight years will be a major theme in the closing days of this campaign, Bush attacks the Vice President for being a failed leader and promises if he's elected Americans will once again be able to respect their government. Bush campaigns today in this tough battleground state alongside the popular retired general Colin Powell and again hints strongly Powell will be a member of his cabinet if elected.
campaign.n.137	campaign	campaign.n.4		98-106	Christopher said the recounts should be completed within a matter of days and at that point, Gore campaign sources contend, Gore will be in the lead in Florida and on track to win the election. Meanwhile, Governor George Bush spent the day out of public view, behind the gate of his ranch in Texas, while his point man, James Baker appeared on five network talk shows arguing vigorously that the hand recounts are improper and should be stopped.
campaign.n.138	campaign	campaign.n.4		76-84	Why? As Gore considers his options with his family, advisers say he and the campaign realize they are operating on two distinct and delicate tracts -- legal, which they will pursue to keep options open, and political, which they have to watch carefully as they feel mounting pressure. Friends point out that the man who was so quick to concede the first time to George W. Bush when he thought he lost and who told aides, ``we have to do this right, ''is not a politician who would insist on a long, damaging legal process, if it is determined that's what going to court would mean.
campaign.n.139	campaign	campaign.n.1		219-227	Today he holds the Bible for her, trading places from when they first came to Washington eight years ago. From the health care fiasco to the Monica humiliation -- I did not have sexual relations with that woman, to the campaign many said she could never win, Hillary Clinton is now the most admired woman in America, beating Oprah by a landslide in the latest Gallup poll. I am thrilled.
campaign.n.140	campaign	campaign.n.2		11-19	In China a campaign against fake goods has netted 43 million dollars of counterfeit products over the past month. The trade in bogus goods is thought to cost companies tens of billions of dollars in lost revenues each year, but officials say enforcing the law is often dangerous with at least one government inspector killed in recent weeks.
campaign.n.141	campaign	campaign.n.2		513-522	He also alleged that this is part of a wider plot to undermine both him as well as South Africa's attempts to obtain a more equitable world economic order. Conspiracy theories aside, the reality is that hundreds of thousands of South Africans are suffering and dying needlessly in vivid contrast to developing nations like Uganda, Thailand and Brazil where the governments have adopted a pro-active role in manufacturing low - cost antiretroviral drugs and are running highly successful AIDS education and condom campaigns. For The World I'm Carolyn Demster in Johannesburg.
campaign.n.142	campaign	campaign.n.1		408-416	Given that he has already controlled a majority of the National Assembly, it is very likely that the law will be passed and the general feeling is that there is a hurry in approving the legislation because the President seems to feel that he is running out of time with the popular support he has gotten ever since 1998. Cuniket says, there has been a lot of public pressure on Chavez to live up to his many campaign promises, such as distributing land and wealth more equally among Venezuelans. Deputies from the opposition are voicing their discontent.
campaign.n.143	campaign	campaign.n.4		225-233	When Ariel Sharon speaks about his version of peace, I say to you and to the general public, ask yourselves if this so - called peace has a partner on the other side, because if not, this is just a code word for war. Barak's campaign has been presenting Sharon as a danger to the country's security. Television ads have portrayed Sharon as a dangerous extremist.
campaign.n.144	campaign	campaign.n.4		71-79	Television ads have portrayed Sharon as a dangerous extremist. Barak's campaign has stressed the right wing leader's role as Minister of Defense during Israel's disastrous war in Lebanon in the 1980s. Sharon though, has been presenting himself as a moderate and the unifier for the Israeli people.
campaign.n.145	campaign	campaign.n.2		71-79	Serbia remains tense today in the wake of a massive civil disobedience campaign begun Monday to force President Slobodan Milosevic to concede election defeat. In nearly every Serbian city protestors marched in the streets demanding Mr. Milosevic recognize opposition candidate Vojislav Kostunica as the outright winner of last week's presidential election.
campaign.n.146	campaign	campaign.n.1		276-284	The paper's editorial board goes on to say, we believe Mr. Gore would never follow Bill Clinton's example of reckless conduct that cheapens the Presidency. The Times also praise Republican candidate George W Bush for running what was described as a largely positive inclusive campaign but the writers said they had concluded Mr. Bush's agenda was harsh on issues such as women's rights, guns, and law enforcement. The Times joins the Washington Post newspaper, which earlier gave its backing to Mr. Gore.
campaign.n.147	campaign	campaign.n.1		43-51	I need your help. In the last days of this campaign, I need you all to work your neighborhoods and talk to your friends and turn out to vote.
campaign.n.148	campaign	campaign.n.1		256-264	A Jerusalem Post poll shows Mr. Sharon's lead widening to 22 percentage points from 16 points last Friday. Mr. Barak is facing mounting pressure from within his Labor Party to step aside and let elder statesman Shimon Peres run, but he said Wednesday at a campaign rally that no one dare approach him to drop out of the race.
gap.n.1	gap	gap.n.1		205-208	"In that year it introduced more than 100,000 talented persons of various types. Developing at this rate, in the next ten years, not including graduates from higher education institutes, Guangdong's talent gap is conservatively estimated to surpass 1 million. Therefore, further opening minds and introducing talent are guidelines of Guangdong's policy regarding talented people. """
gap.n.2	gap	gap.n.1		266-269	"It will, therefore, greatly assist in the development of the sports cause for China's disabled. Truly, the foundation of disabled sports in China is not very strong, popularization is not yet widespread, and compared with some developed countries, still has a large gap. However, the ""impact"" of the Far South Games foreshadows a bright future for this civilized and progressive cause."
gap.n.3	gap	gap.n.1		240-243	"The ""863 Program"", with a total investment of 10 billion yuan RMB and a duration of 15 years, since its implementation in 1986, has gained breakthroughs in a large number of significant key fields of technology. It has greatly narrowed the gap between China's high-tech and the internationally advanced levels, and has promoted the modernization of civilian industry and the national defense industry. In the civilian fields of biotechnology, information technology, automation technology, energy technology and new materials technology alone, more than 1200 research achievements have been made, of which 560 have reached internationally advanced levels."
gap.n.4	gap	gap.n.1		562-566	To establish relations between countries on the basis of the five principles, namely mutual respect of sovereignty and integrity of territory, non-aggression, non-interference in internal affairs, equality and mutual benefit, and peaceful coexistence, is the political basis and precondition for global and regional security. That all countries strengthen their mutual benefits and cooperation in the field of economy, open up to each other, eliminate inequalities and discriminatory policies in economic and trade transactions, gradually narrow the development gaps between countries and strive for joint prosperity is the economic basis for global and regional security. That all countries promote mutual understanding and trust through dialogue and cooperation, and promise to settle disputes and conflicts between countries in peaceful ways is a realistic way to ensure peace and security.
gap.n.5	gap	gap.n.1		211-214	The Senate voted to authorize $4.5 billion for SDI spending in the current fiscal year, but the House, reflecting a dramatic erosion of support for the program, earmarked only $3.1 billion. Despite the widening gap between the two sides, conferees eventually followed the pattern set in previous years by opting to roughly split the difference. That would hold spending on the program at about the previous year's level.
gap.n.6	gap	gap.n.1		130-133	If the playoffs end in four - game sweeps, losses could soar. Advertisers are resisting higher prices, which would help close the gap. CBS signed General Motors and Toyota to be the only auto - maker sponsors in baseball for four years.
gap.n.7	gap	gap.n.1		222-225	This fall, for example, L'Oreal Group, ordinarily a high - end line, rolled out a drug - store line of skin - care products called Plenitude, which retail for $5 to $15. The packaged - goods marketers may try filling that gap with a spate of new products. Unlike the old - line cosmetics houses, Unilever and P&G both have enormous research and development bases to draw on for new products.
gap.n.8	gap	gap.n.1		266-269	Graduate students are taking longer than ever to get their doctor of philosophy degrees, the National Research Council says. It estimates the time between college graduation and the awarding of a Ph. D. has lengthened by 30% over the past 20 years, with the average gap now ranging from about 7.4 years in the physical sciences to 16.2 years in education.
gap.n.9	gap	gap.n.1		332-335	He argues that the dollar is now ``moving sideways, ''adding that`` the next leg could be the beginning of a longer term bearish phase.'' Analysts peg the dollar's recent weakness to an underlying slowdown in the U.S. economy, highlighted by recent economic data, particularly a surprisingly sharp widening in the August U.S. trade gap. They also point out that narrowing interest - rate differentials between the U.S. and its major trading partners tend to make the U.S. currency less attractive to foreign investors.
gap.n.10	gap	gap.n.1		258-261	The resulting # 1.9 billion merchandise trade deficit was partly offset by an assumed surplus of # 300 million in so - called invisible items, which include income from investments, services and official transfers. Despite the narrowing of the monthly trade gap, economists expect the current account deficit for all of 1989 to swell to about # 20 billion from # 14.6 billion in 1988. Increasingly, economists say the big deficit reflects the slipping competitive position of British industry.
gap.n.11	gap	gap.n.1		201-204	Exports reached $5.12 billion, up from $4.52 billion a year earlier, while imports rose to $6.81 billion from $5.33 billion. The trade deficit in the first eight months is already wider than the trade gap of $1.09 billion for all of 1988. Analysts expect the trade gap for the year to surpass $2 billion as demand for capital equipment and raw materials continues to push imports higher.
gap.n.12	gap	gap.n.1		76-79	The trade deficit in the first eight months is already wider than the trade gap of $1.09 billion for all of 1988. Analysts expect the trade gap for the year to surpass $2 billion as demand for capital equipment and raw materials continues to push imports higher.
gap.n.13	gap	gap.n.1		158-161	Analysts predict a 3.5% rise in the deflator, after climbing 4.6% in the second quarter. They note that when an unexpectedly sharp widening in the U.S. trade gap in August was reported earlier this month, hopes for a sustained narrowing of the trade deficit were dashed and sentiment gripped the market that the U.S. economy was losing its momentum. A 190 - point plunge in U.S. stock shares compounded the view, they say.
gap.n.14	gap	gap.n.1		267-270	Traders said the thin trading volume points to continued uncertainty by most investors following last Monday's record 13% loss. The market is still 4% short of its level before the plunge, and analysts are n't sure how long it will take until the DAX has closed that gap. But Norbert Braeuer, chief trader at Hessische Landesbank Girozentrale -LRB- Helaba -RRB-, said he expects share prices to move upward in the coming weeks.
gap.n.15	gap	gap.n.1		260-263	China could exhaust its foreign - exchange reserves as early as next year, a Western government report says, unless imports are cut drastically to help narrow the balance - of - payments deficit. According to the report, completed last month, if China's trade gap continues to widen at the pace seen in the first seven months of this year, the reserves would be wiped out either in 1990 or 1991. A country is considered financially healthy if its reserves cover three months of its imports.
gap.n.16	gap	gap.n.1		136-139	Revenue from tourism this year is projected to total $1.3 billion, down from $2.2 billion last year. Because of this and the huge trade gap, the deficit in China's current account, which measures trade in goods and services plus certain unilateral transfers of funds, is expected to widen sharply from the $3.8 billion deficit last year. The Western government report suggests a number of scenarios for China's current - account balance, two of which are considered most likely.
gap.n.17	gap	gap.n.1		214-217	Japan had an unadjusted trade surplus of $1.82 billion for the first 10 days of October, down from $3.16 billion a year earlier, the Finance Ministry said. The latest drop shows the narrowing in the nation's trade gap reflected in successive full monthly reports is continuing. The report follows five - consecutive declines in full monthly figures.
gap.n.18	gap	gap.n.1		254-257	Forecasts for the trade figures range widely, but few economists expect the data to show a very marked improvement from the # 2 billion -LRB- $3.2 billion -RRB- deficit in the current account reported for August. The August deficit and the # 2.2 billion gap registered in July are topped only by the # 2.3 billion deficit of October 1988. Sanjay Joshi, European economist at Baring Brothers & Co., said there is no sign that Britain's manufacturing industry is transforming itself to boost exports.
gap.n.19	gap	gap.n.1		202-205	Combined with at least some rebound in exports after August's unexpected decline, the deficit could narrow to as little as # 1.3 billion. Mr. Briscoe, who also forecasts a # 1.3 billion current account gap, warns that even if the trade figures are bullish for sterling, the currency wo n't advance much because investors will want to see further evidence of the turnaround before adjusting positions. Nevertheless, he noted, ``No one will want to go into the trade figures without a flat position ''in the pound.
gap.n.20	gap	gap.n.1		202-205	Polls bear out this warning, but after a decade of increased Republican influence here, the new politics of abortion have contributed to a world turned upside down for Mr. Courter. Unless he closes the gap, Republicans risk losing not only the governorship but also the assembly next month. Going into the 1990s, the GOP is paying a price for the same conservative social agenda that it used to torment Democrats in the past.
gap.n.21	gap	gap.n.1		339-342	Jack Kemp and the writers Irving Kristol and George Gilder were influences, and Mr. Courter's own conservative credentials proved useful to the current New Jersey GOP governor, Thomas Kean, in the 1981 Republican primary here. The same partnership is now crucial to Mr. Courter's fortunes, but the abortion issue is only a reminder of the gap between his record and that of the more moderate, pro-choice Gov. Kean. While the Warren County congressman pursued an anti-government, anti-tax agenda in Washington, Gov. Kean was approving increased income and sales taxes at home and overseeing a near doubling in the size of New Jersey's budget in his eight years in office.
gap.n.22	gap	gap.n.1		185-188	Overall, though, the South and West still outpace the Northeast and Midwest, and fast - growing states like Florida and California ensure that the pattern will continue. But the growth gap between the Sun Belt and other regions has clearly started narrowing. More Elderly Maintain Their Independence
gap.n.23	gap	gap.n.1		100-103	The most troublesome report may be the August merchandise trade deficit due out tomorrow. The trade gap is expected to widen to about $9 billion from July's $7.6 billion, according to a survey by MMS International, a unit of McGraw - Hill Inc., New York. Thursday's report on the September consumer price index is expected to rise, although not as sharply as the 0.9% gain reported Friday in the producer price index.
gap.n.24	gap	gap.n.1		256-259	A widening of the deficit, if it were combined with a stubbornly strong dollar, would exacerbate trade problems -- but the dollar weakened Friday as stocks plummeted. In any event, Mr. Englund and many others say that the easy gains in narrowing the trade gap have already been made. ``Trade is definitely going to be more politically sensitive over the next six or seven months as improvement begins to slow, ''he said.
gap.n.25	gap	gap.n.4		273-276	He never lived away from the village until he went to study cinematography at Taipei's Shih Hsin University. After coming to live in the city, Mayaw gradually came to realize how mainstream society in Taiwan regards the island's aboriginal peoples, and became aware of the gap between reporting and reality. He wished to break away from the all-pervasive practice of reporting aboriginal affairs from a purely Han Chinese perspective, and approach them anew from an aboriginal standpoint.
gap.n.26	gap	gap.n.4		271-274	"The difficulty is that they ca n't simply dismiss deeply ingrained traditional notions, but at the same time they need to adapt to the values of the modern age. The intellectual understanding is there but it has n't yet been fully internalized, and this accounts for the gap that can often be seen between understanding and behavior. An inkling of this can be seen in the results of a recent online ballot conducted by the Hsin Yi Foundation, asking parents about their ""educational approach or concepts."""
gap.n.27	gap	gap.n.1		352-355	"We want to realize the spirit of local autonomy, where the local and central governments share resources and responsibilities, where ""the central government will not do what the local governments can."" Whether in the east, west, north or south, whether on Taiwan proper or on offshore islands, all will enjoy balanced, pluralistic development, and the gap between urban and rural areas will be reduced. We should understand that the government is no panacea for all ills."
gap.n.28	gap	gap.n.3		345-348	Li Mingbin -LRB- whose name by birth is Li Minghui -RRB-, a scholar from Beijing University currently working at Chinese Culture University on an exchange program, is a descendant of the juren Li Yingzhen, who was wounded resisting the Japanese occupation and fled to the mainland, where he settled down. Like his elders, Li Mingbin bridges the gap across the Taiwan Strait, as he is capable of conversing fluently in either Beijing dialect or the southern Fujian dialect used in Taiwan. Of course, stories do n't have to be old to be interesting.
gap.n.29	gap	gap.n.4		53-56	"So do n't look down on the place. ""Matsu bridges the gap Ngan In Leng, president of Macau's Fujian Association, explains that the traditional three - way ties between Macau, Taiwan and the Southern Fujian region remain to this day, and Taiwanese visitors to Macau can still see traces of Fujianese culture at locations such as Lin Fong Temple and the area around Barrier Gate."
gap.n.30	gap	gap.n.1		404-407	"""If you eat somewhere like the Agora Garden Conference Center, you'll hear people all around you saying things like, 'Have you been abroad recently?' or 'I've just come back from overseas,'"" says Yang Ting-yuan, the former general manager of Winbond Electronic's semiconductor subsidiary. The outstanding performance of Northern Taiwan's high-tech corridor is driving the Taiwan economy and widening the gap between north and south. Given this situation, where is there leverage to bring about a better balance between north and south?"
gap.n.31	gap	gap.n.1		341-344	However, he acknowledges that although many new products are being developed in Taiwan, on closer inspection they are all copies of products first developed elsewhere, and so fall some way short of real innovation. But whereas it used to take Taiwanese companies several years of trial and error to figure out how to make such products, the gap between them and their European and American competitors is growing ever smaller. When new products appear overseas it now only takes Taiwan two to three years to bring out an equivalent.
gap.n.32	gap	gap.n.2		146-150	Many in that field are crossing traditional barriers between male and female. In the past only women had sequins, embroidery, or skin - revealing gaps as part of their clothing, but now these are being put in men's clothing as well. Recently, the top four Hong Kong male singing stars were seen on stage competing for attention while wearing skirts.
gap.n.33	gap	gap.n.2		274-277	"S.T. Day, chairman of the National Association of Small and Medium Enterprises of the ROC, and chairman of the San Sun Hat and Cap Company, takes the following case in point: On most caps there is an ""eyelet"" in the stitching. But, because of different machine designs, the gap can be 80, 90, or 100 stitches, creating problems for quality control. San Sun created a computer program that ensures that machines leave a uniform gap of 95 stitches, and even gets the machines to tie a lovely knot when the sticthcing is completed."
gap.n.34	gap	gap.n.2		47-50	But, because of different machine designs, the gap can be 80, 90, or 100 stitches, creating problems for quality control. San Sun created a computer program that ensures that machines leave a uniform gap of 95 stitches, and even gets the machines to tie a lovely knot when the sticthcing is completed. This seemingly small improvement actually allows the firm to charge double the unit price per hat.
gap.n.35	gap	gap.n.1		338-341	It found that 52% thought that the goal was to stimulate the students' interest in learning English, and 45% thought it was to establish a solid grounding in English for the children while they were still young. Professor Chang Hsien-ta says that given the expansion of English teaching into the primary schools, we can not allow a great gap to open between what's happening in the primary and the secondary schools. Primary schools include a lot of games and activities in their English teaching, and while this is very lively, if all it amounts to is a lot of jumping around and loud pronunciation practice, the children may get a quite incorrect idea of what English is all about.
gap.n.36	gap	gap.n.4		79-82	I'm sort of about selling a full body approach to wellness /. Um there's a big gap between those that are mentally ill and the general population /. Something like eight to twenty years less life expectancy with mental illness /.
gap.n.37	gap	gap.n.4		126-129	Um they teach teams -- going around teaching teams to treat people with mental illnesses with the whole body /. There's a big gap that needs to be bridged /. People are treated from here up or here down /.
gap.n.38	gap	gap.n.4		239-242	Not at odds though with what actually the military commanders have been saying which is that the number of really trained Iraqi units you know are far fewer than than sometimes suggested by the administration /. So you're saying there's a gap between what real time military commanders on the ground are willing to tell you not necessarily on the record /. You quoted one ~US senior official and what the President of the United States and the Vice President and the dis- Secretary of Defense are saying to reporters every day /.
gap.n.39	gap	gap.n.2		164-167	Another six marines from that same unit were killed in an ambush in Haditha on Monday /. Discovery astronaut Steven Robinson easily removed two worrisome pieces of gap filler material from under the shuttle /. There was concern it could lead to a repeat of the Columbia disaster during re-entry /.
gap.n.40	gap	gap.n.4		51-54	Same with us /. se- Secondly there is a very large gap between the ideological outlook and philosophy of The New York Times editorial page and The Wall Street Journal editorial page /. There is not a large ideological gap between the news staffs of those two places /.
gap.n.41	gap	gap.n.4		35-38	se- Secondly there is a very large gap between the ideological outlook and philosophy of The New York Times editorial page and The Wall Street Journal editorial page /. There is not a large ideological gap between the news staffs of those two places /. And why would there be /?
gap.n.42	gap	gap.n.1		147-150	The board is who decides that and board is so often chock full of the CEO's golfing buddies. They serve on each other's boards and problem here is gap between what the average worker makes and CEO is making is increasing and everyone agrees that is not a good thing for this country, plus the fact, when the guys get the big packages, so often you see the companies going down the zblubs. Thank you for updating us.
gap.n.43	gap	gap.n.4		321-324	This campaign was about Hillary Clinton, do you like her or do you not. Scombrort of Hillary Clinton voters were voting for Hillary Clinton, not against Rick Lazio, and on the which one attacked the other more unfairly, the voters said that Lazio attacked Hillary Clinton more unfairly, and that possibly played into the gap in the Jewish vote, which is heavily in favor of Hillary Clinton. In addition to the scene that you mentioned, the debate, where Lazio was -- invaded her space, as they say, he hit very hard in the last two weeks on issues involved in the Middle East.
gap.n.44	gap	gap.n.1		60-63	Experts say that term's an exaggeration. It's true that the gap in test scores between white and minority students has grown, but experts say overall student performance has not declined.
gap.n.45	gap	gap.n.2		141-144	They say a suicide boat exploded near the USS Cole destroyer as it refueled early Thursday in the Yemeni port of Aden. The blast tore a huge gap in the ship's side. At least 10 other crewmembers are missing more than 30 were injured.
gap.n.46	gap	gap.n.4		375-379	The White House says the proposals deal with both the substance and procedure for a peace accord and the signs are to report back next week on whether there are grounds to try to conclude an agreement. A Clinton spokesman described the week of US mediated talks as constructive, but the parties had differing assessments with Palestinian negotiator Sayeb Erekat saying major gaps remain. It's been difficult.
gap.n.47	gap	gap.n.4		25-29	It's been difficult. The gaps are there. We exerted maximum efforts and we'll continue to exert maximum efforts in order to conclude an agreement.
gap.n.48	gap	gap.n.4		6-10	Major gaps still exist. This morning we've heard ideas from President Clinton.
gap.n.49	gap	gap.n.4		140-143	I can say that there are very serious discussions on issues which represent the keys of the agreement are in discussions. There are still a gap, but we are working very seriously to see whether it's possible. Mr. Kurai said the topics under discussion include the issues of territory, Jerusalem and Palestinian refugees.
gap.n.50	gap	gap.n.4		102-106	He says the talks will continue until Friday when the two sides will take stock. Participants say the gaps are still wide with no progress to mention. Late Monday Israeli Prime Minister Ehud Barak telephoned US Secretary of State Colin Powell to update him on the talks.
gap.n.51	gap	gap.n.1		137-140	Another Poll, this one in the Hebrew daily Yudiad Acronod found that Mr. Sharon had a 16% lead over Mr. Barak. All such surveys show the gap between the two candidates is widening but that former Prime Minister Shimon Peres, a member of Mr. Barak's Labour Party, would have a better chance of defeating Mr. Sharon, but despite his poor standing in the opinion polls, Mr. Barak says he has no intention of standing down in favor of Mr. Peres. The Hebrew daily newspaper Harord says that Mr. Barak's inner circle of advisors has told him he may have to reconsider his position.
